#curie_map:
#  BSPO: "http://purl.obolibrary.org/obo/BSPO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  DoOR: "http://neuro.uni-konstanz.de/DoOR/content/receptor.php?OR="
#  FBbt: "http://purl.obolibrary.org/obo/FBbt_"
#  FlyBrain_NDB: "https://flybrain-ndb.virtualflybrain.org/neuronrec-"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  ORCID: "https://orcid.org/"
#  UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#  atlas: "https://www.ento.csiro.au/biology/drosophila/melanogaster.html?"
#  larvalbrain_axon_tract: "http://www.larvalbrain.org/#/browse/axontract/"
#  larvalbrain_neuropil: "http://www.larvalbrain.org/#/browse/neuropil/"
#  obo: "http://purl.obolibrary.org/obo/"
#mapping_set_id: "http://purl.obolibrary.org/obo/fbbt/fbbt-mappings.sssom.tsv"
#mapping_set_description: "Mappings between the Drosophila Anatomy Ontology and foreign ontologies."
#creator_id:
#  - "ORCID:0000-0002-1373-1705"
#  - "ORCID:0000-0002-6095-8718"
#license: "https://creativecommons.org/licenses/by/4.0/"
#subject_source: "obo:fbbt.owl"
subject_id	subject_label	predicate_id	object_id	mapping_justification	object_source	mapping_date	comment
FBbt:00004844	cercus	skos:exactMatch	atlas:cercus	semapv:ManualMappingCuration		2024-07-11	
FBbt:00004850	phallus	semapv:crossSpeciesExactMatch	UBERON:0008811	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004856	organ system	semapv:crossSpeciesExactMatch	UBERON:0000467	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004857	reproductive system	semapv:crossSpeciesExactMatch	UBERON:0000990	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004861	germline stem cell	semapv:crossSpeciesExactMatch	CL:0000014	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004864	female reproductive system	semapv:crossSpeciesExactMatch	UBERON:0000474	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004865	ovary	semapv:crossSpeciesExactMatch	UBERON:0000992	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004873	female germline stem cell	semapv:crossSpeciesExactMatch	CL:0000022	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004878	nurse cell	semapv:crossSpeciesExactMatch	CL:0000026	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004886	oocyte	semapv:crossSpeciesExactMatch	CL:0000023	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004894	egg chamber	semapv:crossSpeciesExactMatch	UBERON:0003199	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004903	follicle stem cell	semapv:crossSpeciesExactMatch	CL:0000441	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004904	follicle cell	semapv:crossSpeciesExactMatch	CL:0000477	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004905	border follicle cell	semapv:crossSpeciesExactMatch	CL:0000579	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004906	centripetal follicle cell	semapv:crossSpeciesExactMatch	CL:0000671	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004910	stalk follicle cell	semapv:crossSpeciesExactMatch	CL:0000674	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004921	spermathecum	semapv:crossSpeciesExactMatch	UBERON:0000994	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004924	uterus	semapv:crossSpeciesCloseMatch	UBERON:0006834	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	Debatable: The fly uterus is the site of egg fertilisation, not of embryo development (oviposition happens quickly after fertilization, so not a lot of developpment occurs while the egg is still in the uterus)
FBbt:00004927	male reproductive system	semapv:crossSpeciesExactMatch	UBERON:0000079	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004928	testis	semapv:crossSpeciesExactMatch	UBERON:0000473	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004929	male germline stem cell	semapv:crossSpeciesExactMatch	CL:0000016	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004934	primary gonial cell	semapv:crossSpeciesExactMatch	CL:0000020	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004935	spermatogonium	semapv:crossSpeciesExactMatch	CL:0000020	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004936	spermatocyte	semapv:crossSpeciesExactMatch	CL:0000017	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004941	secondary spermatocyte	semapv:crossSpeciesExactMatch	CL:0000657	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004942	spermatid	semapv:crossSpeciesExactMatch	CL:0000018	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004954	spermatozoon	semapv:crossSpeciesExactMatch	CL:0000019	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004958	seminal vesicle	semapv:crossSpeciesExactMatch	UBERON:0006868	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004969	integumentary system	semapv:crossSpeciesExactMatch	UBERON:0002416	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004970	cuticle	semapv:crossSpeciesExactMatch	UBERON:0001001	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004973	exocuticle	semapv:crossSpeciesExactMatch	UBERON:0003201	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004974	endocuticle	semapv:crossSpeciesExactMatch	UBERON:0003202	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	Conflicting definition (inner layer in Uberon; middle layer in FBbt)
FBbt:00004979	trichome	semapv:crossSpeciesExactMatch	UBERON:6004979	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004983	embryonic/larval cuticle	semapv:crossSpeciesExactMatch	UBERON:6004983	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004986	third instar larval cuticle	semapv:crossSpeciesExactMatch	UBERON:6004986	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004987	puparium cuticle	semapv:crossSpeciesExactMatch	UBERON:0018656	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004993	epidermis	semapv:crossSpeciesExactMatch	UBERON:0007376	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00004994	epidermoblast	semapv:crossSpeciesExactMatch	CL:0000464	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00004995	oenocyte	semapv:crossSpeciesExactMatch	CL:0000487	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005023	imaginal precursor	semapv:crossSpeciesExactMatch	UBERON:6005023	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005024	tracheal system	semapv:crossSpeciesExactMatch	UBERON:0005155	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005036	tracheal pit	semapv:crossSpeciesExactMatch	UBERON:6005036	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005037	tracheal primordium	semapv:crossSpeciesExactMatch	UBERON:6005037	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005038	tracheocyte	semapv:crossSpeciesExactMatch	CL:0008026	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005043	trachea	semapv:crossSpeciesExactMatch	UBERON:6005043	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005054	spiracle	semapv:crossSpeciesExactMatch	UBERON:6005054	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005055	digestive system	semapv:crossSpeciesExactMatch	UBERON:0001007	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005056	excretory system	semapv:crossSpeciesExactMatch	UBERON:0001008	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005057	circulatory system	semapv:crossSpeciesExactMatch	UBERON:0009054	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005058	pericardial cell	semapv:crossSpeciesExactMatch	CL:0000474	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005059	garland cell	semapv:crossSpeciesExactMatch	CL:0000486	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005060	hemocoel	semapv:crossSpeciesExactMatch	UBERON:0002323	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005061	hemolymph	semapv:crossSpeciesExactMatch	UBERON:0001011	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005062	prohemocyte	semapv:crossSpeciesExactMatch	CL:0000385	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005063	hemocyte	semapv:crossSpeciesExactMatch	CL:0000387	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005066	fat body	semapv:crossSpeciesExactMatch	UBERON:0003917	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	Uberon definition makes it a single gland localized dorsally to the gut; FBbt definition makes it distributed throughout the body; and not sure it's correct to define it as a gland
FBbt:00005068	endocrine system	semapv:crossSpeciesExactMatch	UBERON:0000949	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005070	visceral muscle cell	semapv:crossSpeciesExactMatch	CL:0008007	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005073	somatic muscle cell	semapv:crossSpeciesExactMatch	CL:0008004	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005074	muscle cell	semapv:crossSpeciesExactMatch	CL:0000187	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005083	myoblast	semapv:crossSpeciesExactMatch	CL:0000056	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005093	nervous system	semapv:crossSpeciesExactMatch	UBERON:0001016	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005094	central nervous system	semapv:crossSpeciesExactMatch	UBERON:0001017	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005095	brain	semapv:crossSpeciesExactMatch	UBERON:0000955	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005096	stomatogastric nervous system	semapv:crossSpeciesExactMatch	UBERON:6005096	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005097	ventral nerve cord	semapv:crossSpeciesExactMatch	UBERON:0000934	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005098	peripheral nervous system	semapv:crossSpeciesExactMatch	UBERON:0000010	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005099	neuron projection bundle	semapv:crossSpeciesExactMatch	CARO:0001001	semapv:ManualMappingCuration	obo:caro.owl	2024-07-12	
FBbt:00005099	neuron projection bundle	semapv:crossSpeciesExactMatch	UBERON:0000122	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005100	tract	semapv:crossSpeciesExactMatch	UBERON:0001018	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005105	nerve	semapv:crossSpeciesExactMatch	UBERON:0001021	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005106	neuron	semapv:crossSpeciesExactMatch	CL:0000540	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005117	t-bar	semapv:crossSpeciesExactMatch	GO:0098986	semapv:ManualMappingCuration	obo:go.owl	2024-07-12	
FBbt:00005123	motor neuron	semapv:crossSpeciesExactMatch	CL:0000100	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005124	sensory neuron	semapv:crossSpeciesExactMatch	CL:0000101	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005125	interneuron	semapv:crossSpeciesExactMatch	CL:0000099	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005128	pioneer neuron	semapv:crossSpeciesExactMatch	CL:0000116	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005130	neurosecretory neuron	semapv:crossSpeciesExactMatch	CL:0000165	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005131	dopaminergic neuron	semapv:crossSpeciesExactMatch	CL:0000700	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005133	serotonergic neuron	semapv:crossSpeciesExactMatch	CL:0000850	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005136	sensory nerve	semapv:crossSpeciesExactMatch	UBERON:0001027	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005139	neuropil	semapv:crossSpeciesExactMatch	UBERON:0002606	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005144	glial cell	semapv:crossSpeciesExactMatch	CL:0000125	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005145	glioblast	semapv:crossSpeciesExactMatch	CL:0000340	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005146	neuroblast	semapv:crossSpeciesExactMatch	CL:0000338	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005147	neuroglioblast	semapv:crossSpeciesExactMatch	CL:0000468	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005149	ganglion mother cell	semapv:crossSpeciesExactMatch	CL:0000469	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005155	sense organ	semapv:crossSpeciesExactMatch	UBERON:0000020	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005157	chemosensory sensory organ	semapv:crossSpeciesExactMatch	UBERON:0000005	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005158	olfactory sensory organ	semapv:crossSpeciesExactMatch	UBERON:0002268	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005159	gustatory sensory organ	semapv:crossSpeciesExactMatch	UBERON:0003212	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005162	photoreceptor	semapv:crossSpeciesExactMatch	UBERON:0000970	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005168	external sensory organ	semapv:crossSpeciesExactMatch	UBERON:6005168	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005169	trichogen cell	semapv:crossSpeciesExactMatch	CL:0000374	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005171	tormogen cell	semapv:crossSpeciesExactMatch	CL:0000372	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005173	thecogen cell	semapv:crossSpeciesExactMatch	CL:0000380	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005177	chaeta	semapv:crossSpeciesExactMatch	UBERON:6005177	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005215	chordotonal organ	semapv:crossSpeciesExactMatch	UBERON:0001038	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005219	scolopale cell	semapv:crossSpeciesExactMatch	CL:0000382	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005221	scolopidial ligament cell	semapv:crossSpeciesExactMatch	CL:0000407	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005317	gastrula embryo	semapv:crossSpeciesExactMatch	UBERON:0004734	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	marked as deprecated in FBbt (but without suggested replacement)
FBbt:00005333	late embryo	semapv:crossSpeciesExactMatch	UBERON:0000323	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005338	second instar larva	semapv:crossSpeciesExactMatch	UBERON:0018382	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	marked as deprecated in FBbt (but without suggested replacement)
FBbt:00005378	wing margin	semapv:crossSpeciesExactMatch	UBERON:6005378	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005379	foregut	semapv:crossSpeciesExactMatch	UBERON:0001041	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005380	pharynx	semapv:crossSpeciesExactMatch	UBERON:6005380	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005382	salivary gland	semapv:crossSpeciesExactMatch	UBERON:0001044	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005383	midgut	semapv:crossSpeciesExactMatch	UBERON:0001045	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005384	hindgut	semapv:crossSpeciesExactMatch	UBERON:0001046	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005386	glomerulus	semapv:crossSpeciesExactMatch	UBERON:0001047	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005393	embryonic/larval integumentary system	semapv:crossSpeciesExactMatch	UBERON:6005393	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005396	adult integumentary system	semapv:crossSpeciesExactMatch	UBERON:6005396	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005412	gamete	semapv:crossSpeciesExactMatch	CL:0000300	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005426	anlage	semapv:crossSpeciesExactMatch	UBERON:0007688	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005427	ectoderm anlage	semapv:crossSpeciesExactMatch	UBERON:6005427	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005461	circulatory system primordium	semapv:crossSpeciesExactMatch	UBERON:6005461	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005467	lymph gland primordium	semapv:crossSpeciesExactMatch	UBERON:6005467	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005495	primordium	semapv:crossSpeciesExactMatch	UBERON:0001048	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005514	clypeo-labral disc primordium	semapv:crossSpeciesExactMatch	UBERON:6005514	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005526	dorsal epidermis primordium	semapv:crossSpeciesExactMatch	UBERON:6005526	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005533	ventral epidermis primordium	semapv:crossSpeciesExactMatch	UBERON:6005533	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005538	clypeo-labral primordium	semapv:crossSpeciesExactMatch	UBERON:6005538	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005558	ventral ectoderm	semapv:crossSpeciesExactMatch	UBERON:6005558	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005569	presumptive embryonic/larval tracheal system	semapv:crossSpeciesExactMatch	UBERON:6005569	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005756	rectum	semapv:crossSpeciesExactMatch	UBERON:0006866	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005757	neurohemal organ	semapv:crossSpeciesExactMatch	UBERON:0001053	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005780	mushroom body dorsal paired medial cell	skos:exactMatch	FlyBrain_NDB:10445	semapv:ManualMappingCuration		2024-07-11	
FBbt:00005786	Malpighian tubule	semapv:crossSpeciesExactMatch	UBERON:0001054	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005797	Malpighian tubule Type II cell	semapv:crossSpeciesExactMatch	CL:1000155	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005799	corpus cardiacum	semapv:crossSpeciesExactMatch	UBERON:0001056	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005800	corpus allatum	semapv:crossSpeciesExactMatch	UBERON:0001057	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005801	mushroom body	semapv:crossSpeciesExactMatch	UBERON:0001058	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005802	pars intercerebralis	semapv:crossSpeciesExactMatch	UBERON:0001059	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005805	Bolwig organ	semapv:crossSpeciesExactMatch	UBERON:6005805	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005811	articulation	semapv:crossSpeciesExactMatch	UBERON:0004905	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005812	myotube	semapv:crossSpeciesExactMatch	CL:0002372	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00005830	Bolwig organ primordium	semapv:crossSpeciesExactMatch	UBERON:6005830	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005831	dorsal imaginal tissue	semapv:crossSpeciesExactMatch	UBERON:6005831	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005835	extraembryonic structure	semapv:crossSpeciesExactMatch	CARO:0000042	semapv:ManualMappingCuration	obo:caro.owl	2024-07-12	
FBbt:00005835	extraembryonic structure	semapv:crossSpeciesExactMatch	UBERON:0000478	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005910	VM fascicle	skos:narrowMatch	larvalbrain_axon_tract:24	semapv:ManualMappingCuration		2024-07-11	
FBbt:00005910	VM fascicle	skos:narrowMatch	larvalbrain_axon_tract:25	semapv:ManualMappingCuration		2024-07-11	
FBbt:00005913	arista lateral	semapv:crossSpeciesExactMatch	UBERON:6005913	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00005917	lymph gland derived hemocyte	semapv:crossSpeciesExactMatch	CL:0000735	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00006007	outer photoreceptor cell	skos:exactMatch	FlyBrain_NDB:10111	semapv:ManualMappingCuration		2024-07-11	
FBbt:00006009	eye photoreceptor cell	semapv:crossSpeciesExactMatch	CL:2000019	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00006011	pharate adult	semapv:crossSpeciesExactMatch	UBERON:6006011	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00006032	mesothoracic tergum primordium	semapv:crossSpeciesExactMatch	UBERON:6006032	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00007000	appendage	semapv:crossSpeciesExactMatch	UBERON:0000026	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00007001	anatomical structure	semapv:crossSpeciesExactMatch	CARO:0000003	semapv:ManualMappingCuration	obo:caro.owl	2024-07-12	
FBbt:00007001	anatomical structure	semapv:crossSpeciesExactMatch	UBERON:0000061	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00007002	cell	semapv:crossSpeciesExactMatch	CARO:0000013	semapv:ManualMappingCuration	obo:caro.owl	2024-07-12	
FBbt:00007002	cell	semapv:crossSpeciesExactMatch	CL:0000000	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00007003	portion of tissue	semapv:crossSpeciesExactMatch	CARO:0000043	semapv:ManualMappingCuration	obo:caro.owl	2024-07-12	
FBbt:00007003	portion of tissue	semapv:crossSpeciesExactMatch	UBERON:0000479	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00007004	male organism	semapv:crossSpeciesExactMatch	CARO:0000027	semapv:ManualMappingCuration	obo:caro.owl	2024-07-12	
FBbt:00007004	male organism	semapv:crossSpeciesExactMatch	UBERON:0003101	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00007005	epithelium	semapv:crossSpeciesExactMatch	UBERON:0000483	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00007006	developing material anatomical entity	semapv:crossSpeciesExactMatch	UBERON:0005423	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
