np_type	FBbt_id	FBbt_name	pub	comment	specificity	notes	notes_2
MC61	FBbt:00111641	medulla columnar neuron MC61					
MC62	FBbt:00111768	medulla columnar neuron MC62					
MC64	FBbt:00051218	medulla columnar neuron MC64					
MC65	FBbt:00111640	medulla columnar neuron			general_term		
MC66	FBbt:00111640	medulla columnar neuron			general_term		
MDN	FBbt:00111308	adult moonwalker descending neuron					
MZ_lv2PN	FBbt:00047724	lateral antennal lobe tract projection neuron 4	FlyBase:FBrf0246460				
MZ_lvPN	FBbt:00049744	adult antennal lobe projection neuron VP2+SEZ lvPN 2	FlyBase:FBrf0246456				
NPFL1-I	FBbt:00048114	adult NPF L1-l neuron					
NPFP1	FBbt:00047662	descending neuron of the posterior brain DNp29					
OA-ASM1	FBbt:00110168	octopaminergic ASM1 neuron					
OA-ASM2	FBbt:00110169	octopaminergic ASM2 neuron					
OA-ASM3	FBbt:00110170	octopaminergic ASM3 neuron					
OA-VPM3	FBbt:00110151	octopaminergic VPM3 neuron					
OA-VPM4	FBbt:00110152	octopaminergic VPM4 neuron					
OA-VUMa1	FBbt:00110156	octopaminergic VUMa1 neuron					
OA-VUMa2	FBbt:00110157	octopaminergic VUMa2 neuron					
OA-VUMa5	FBbt:00047934	octopaminergic VUMa5 neuron					
OA-VUMa6	FBbt:00047935	octopaminergic VUMa6 neuron					
OA-VUMa7	FBbt:00047936	octopaminergic VUMa7 neuron					
OCG01	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888		parent_term		
OCG02	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888		parent_term		
OCG03	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888		parent_term		
OCG04	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888		parent_term		
OCG05	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888		parent_term		
OCG06	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888		parent_term		
OCG07	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888		parent_term		
OCG08	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888		parent_term		
OCG09	FBbt:00049818	ocellar ganglion interneuron	FlyBase:FBrf0246888				
ORN_D	FBbt:00067034	adult olfactory receptor neuron Or69a				assuming 1 ORN per glomerulus	
ORN_DA1	FBbt:00067031	adult olfactory receptor neuron Or67d				assuming 1 ORN per glomerulus	
ORN_DA2	FBbt:00067063	adult olfactory receptor neuron Or56a				assuming 1 ORN per glomerulus	
ORN_DA3	FBbt:00067033	adult olfactory receptor neuron Or23a				assuming 1 ORN per glomerulus	
ORN_DA4l	FBbt:00067048	adult olfactory receptor neuron Or43a				assuming 1 ORN per glomerulus	
ORN_DA4m	FBbt:00067001	adult olfactory receptor neuron Or2a				assuming 1 ORN per glomerulus	
ORN_DC1	FBbt:00067018	adult olfactory receptor neuron Or19				assuming 1 ORN per glomerulus	
ORN_DC2	FBbt:00067016	adult olfactory receptor neuron Or13a				assuming 1 ORN per glomerulus	
ORN_DC3	FBbt:00067047	adult olfactory receptor neuron Or83c				assuming 1 ORN per glomerulus	
ORN_DC4	FBbt:00111210	adult olfactory receptor neuron Ir64a DC4				assuming 1 ORN per glomerulus	
ORN_DL1	FBbt:00067013	adult olfactory receptor neuron Or10a				assuming 1 ORN per glomerulus	
ORN_DL2d	FBbt:00110016	adult olfactory receptor neuron Ir75b				assuming 1 ORN per glomerulus	
ORN_DL2v	FBbt:00051495	adult olfactory receptor neuron Ir75c				assuming 1 ORN per glomerulus	
ORN_DL3	FBbt:00067011	adult olfactory receptor neuron Or65				assuming 1 ORN per glomerulus	
ORN_DL4	FBbt:00067055	adult olfactory receptor neuron Or49a/85f				assuming 1 ORN per glomerulus	
ORN_DL5	FBbt:00067005	adult olfactory receptor neuron Or7a				assuming 1 ORN per glomerulus	
ORN_DM1	FBbt:00067046	adult olfactory receptor neuron Or42b				assuming 1 ORN per glomerulus	
ORN_DM2	FBbt:00067025	adult olfactory receptor neuron Or22				assuming 1 ORN per glomerulus	
ORN_DM3	FBbt:00067054	adult olfactory receptor neuron Or47a				assuming 1 ORN per glomerulus	
ORN_DM4	FBbt:00067003	adult olfactory receptor neuron Or59b				assuming 1 ORN per glomerulus	
ORN_DM5	FBbt:00067049	adult olfactory receptor neuron Or85a				assuming 1 ORN per glomerulus	
ORN_DM6	FBbt:00067020	adult olfactory receptor neuron Or67a				assuming 1 ORN per glomerulus	
ORN_DP1l	FBbt:00110013	adult olfactory receptor neuron Ir75a				assuming 1 ORN per glomerulus	
ORN_DP1m	FBbt:00111212	adult olfactory receptor neuron Ir64a DP1m				assuming 1 ORN per glomerulus	
ORN_V	FBbt:00067064	adult olfactory receptor neuron Gr21a/63a				assuming 1 ORN per glomerulus	
ORN_VA1d	FBbt:00067057	adult olfactory receptor neuron Or88a				assuming 1 ORN per glomerulus	
ORN_VA1v	FBbt:00067056	adult olfactory receptor neuron Or47b				assuming 1 ORN per glomerulus	
ORN_VA2	FBbt:00067059	adult olfactory receptor neuron Or92a				assuming 1 ORN per glomerulus	
ORN_VA3	FBbt:00067023	adult olfactory receptor neuron Or67b				assuming 1 ORN per glomerulus	
ORN_VA4	FBbt:00067051	adult olfactory receptor neuron Or85d				assuming 1 ORN per glomerulus	
ORN_VA5	FBbt:00067061	adult olfactory receptor neuron Or49b				assuming 1 ORN per glomerulus	
ORN_VA6	FBbt:00067044	adult olfactory receptor neuron Or82a				assuming 1 ORN per glomerulus	
ORN_VA7l	FBbt:00067052	adult olfactory receptor neuron Or46a				assuming 1 ORN per glomerulus	
ORN_VA7m	FBbt:00048139	adult sensory neuron VA7m					
ORN_VC1	FBbt:00067036	adult olfactory receptor neuron Or33c/85e				assuming 1 ORN per glomerulus	
ORN_VC2	FBbt:00067041	adult olfactory receptor neuron Or71a				assuming 1 ORN per glomerulus	
ORN_VC3l	FBbt:00067039	adult olfactory receptor neuron Or35a					
ORN_VC3m	FBbt:00110015	adult olfactory receptor neuron Ir41a					
ORN_VC4	FBbt:00067027	adult olfactory receptor neuron Or67c				assuming 1 ORN per glomerulus	
ORN_VC5	FBbt:00048140	adult olfactory receptor neuron Amt/Rh50				correct atfer glomerulus renames	
ORN_VL1	FBbt:00047054	adult olfactory receptor neuron Ir75d				assuming 1 ORN per glomerulus	
ORN_VL2a	FBbt:00110007	adult olfactory receptor neuron Ir84a				assuming 1 ORN per glomerulus	
ORN_VL2p	FBbt:00110010	adult olfactory receptor neuron Ir31a				assuming 1 ORN per glomerulus	
ORN_VM1	FBbt:00110012	adult olfactory receptor neuron Ir92a				assuming 1 ORN per glomerulus	
ORN_VM2	FBbt:00067050	adult olfactory receptor neuron Or43b				assuming 1 ORN per glomerulus	
ORN_VM3	FBbt:00067009	adult olfactory receptor neuron Or9a				assuming 1 ORN per glomerulus	
ORN_VM4	FBbt:00110018	adult olfactory receptor neuron Ir76a				assuming 1 ORN per glomerulus	
ORN_VM5d	FBbt:00007389	adult olfactory receptor neuron Or85b/98b				assuming 1 ORN per glomerulus	
ORN_VM5v	FBbt:00067062	adult olfactory receptor neuron Or98a				assuming 1 ORN per glomerulus	
ORN_VM7d	FBbt:00067042	adult olfactory receptor neuron Or42a				assuming 1 ORN per glomerulus	
ORN_VM7v	FBbt:00067007	adult olfactory receptor neuron Or59c				assuming 1 ORN per glomerulus	
oviDNa	FBbt:00049920	oviposition descending neuron oviDNa	FlyBase:FBrf0245074				
oviDNb	FBbt:00049921	oviposition descending neuron oviDNb	FlyBase:FBrf0245074				
oviIN	FBbt:00049928	oviposition inhibitory neuron	FlyBase:FBrf0245074				
P1-9	FBbt:00051233	adult protocerebral bridge 1-9 neuron					
P6-8P9	FBbt:00111056	adult intrinsic protocerebral bridge 4 glomeruli neuron					
PAL01	FBbt:00100215	dopaminergic PAL neuron					
PAL02	FBbt:00100215	dopaminergic PAL neuron					
PAL03	FBbt:00100215	dopaminergic PAL neuron					
PAM01_a	FBbt:00111015	dopaminergic PAM neuron 1					
PAM01_b	FBbt:00111015	dopaminergic PAM neuron 1					
PAM02	FBbt:00111016	dopaminergic PAM neuron 2					
PAM03	FBbt:00100231	dopaminergic PAM neuron 3					
PAM04_a	FBbt:00110993	dopaminergic PAM neuron 4					
PAM04_b	FBbt:00110993	dopaminergic PAM neuron 4					
PAM05	FBbt:00111017	dopaminergic PAM neuron 5					
PAM06_a	FBbt:00111018	dopaminergic PAM neuron 6					
PAM06_b	FBbt:00111018	dopaminergic PAM neuron 6					
PAM07	FBbt:00111019	dopaminergic PAM neuron 7					
PAM08_a	FBbt:00111020	dopaminergic PAM neuron 8					
PAM08_b	FBbt:00111020	dopaminergic PAM neuron 8					
PAM08_c	FBbt:00111020	dopaminergic PAM neuron 8					
PAM08_d	FBbt:00111020	dopaminergic PAM neuron 8					
PAM08_e	FBbt:00111020	dopaminergic PAM neuron 8					
PAM09	FBbt:00111021	dopaminergic PAM neuron 9					
PAM10	FBbt:00110994	dopaminergic PAM neuron 10					
PAM11	FBbt:00111022	dopaminergic PAM neuron 11					
PAM12	FBbt:00100230	dopaminergic PAM neuron 12					
PAM13	FBbt:00111023	dopaminergic PAM neuron 13					
PAM14	FBbt:00111024	dopaminergic PAM neuron 14					
PAM15_a	FBbt:00049841	dopaminergic PAM neuron 15					
PAM15_b	FBbt:00049841	dopaminergic PAM neuron 15					
pC1a	FBbt:00049922	adult doublesex pC1a (female) neuron	FlyBase:FBrf0247707				
pC1b	FBbt:00049923	adult doublesex pC1b (female) neuron	FlyBase:FBrf0247707				
pC1c	FBbt:00049924	adult doublesex pC1c (female) neuron	FlyBase:FBrf0247707				
pC1d	FBbt:00049925	adult doublesex pC1d (female) neuron	FlyBase:FBrf0247707				
pC1e	FBbt:00049926	adult doublesex pC1e (female) neuron	FlyBase:FBrf0247707				
PEG	FBbt:00047031	adult protocerebral bridge 1 glomerulus-ellipsoid body tile-gall neuron	FlyBase:FBrf0240744				
PEN_a(PEN1)	FBbt:00049803	adult protocerebral bridge 1 glomerulus-ellipsoid body tile-nodulus 1 neuron 1	doi:10.1016/j.neuron.2020.08.006				
PEN_b(PEN2)	FBbt:00049804	adult protocerebral bridge 1 glomerulus-ellipsoid body tile-nodulus 1 neuron 2	doi:10.1016/j.neuron.2020.08.006				
PFGs	FBbt:00111457	protocerebral bridge 1 glomerulus-fan-shaped body-ventral gall surround neuron	FlyBase:FBrf0240744				
PFL1	FBbt:00111433	protocerebral bridge 1 glomerulus-fan-shaped body layer 2-lateral accessory lobe-crepine neuron	FlyBase:FBrf0246888				
PFL2	FBbt:00111451	adult protocerebral bridge 1 glomerulus-fan-shaped body layers 4 and 5-bilateral lateral accessory lobe neuron	doi:10.1101/2020.12.08.413955				
PFL3	FBbt:00111443	adult protocerebral bridge 1 glomerulus-fan-shaped body layers 4 and 5-unilateral lateral accessory lobe neuron	doi:10.1101/2020.12.08.413955				
PFNa	FBbt:00111396	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 anterior domain neuron	FlyBase:FBrf0240744				
PFNd	FBbt:00111390	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 2 dorsal domain neuron	FlyBase:FBrf0240744				
PFNm_a	FBbt:00111513	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	FlyBase:FBrf0240744				
PFNm_b	FBbt:00111513	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	FlyBase:FBrf0240744				
PFNp_a	FBbt:00111404	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	FlyBase:FBrf0240744				
PFNp_b	FBbt:00111404	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	FlyBase:FBrf0240744				
PFNp_c	FBbt:00111404	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	FlyBase:FBrf0240744				
PFNp_d	FBbt:00111404	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	FlyBase:FBrf0240744				
PFNp_e	FBbt:00111404	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	FlyBase:FBrf0240744				
PFNv	FBbt:00111512	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 2 ventral domain neuron	FlyBase:FBrf0240744				
PFR_a	FBbt:00111424	adult protocerebral bridge 1 glomerulus-fan-shaped body-round body type a neuron	FlyBase:FBrf0240744				
PFR_b	FBbt:00051257	adult protocerebral bridge 1 glomerulus-fan-shaped body-round body type b neuron	doi:10.1101/2020.12.08.413955				
PI1_a	FBbt:00048356	adult neurosecretory cell of pars intercerebralis	FlyBase:FBrf0246888		parent_term		
PI1_b	FBbt:00048356	adult neurosecretory cell of pars intercerebralis	FlyBase:FBrf0246888		parent_term		
PI1_c	FBbt:00048356	adult neurosecretory cell of pars intercerebralis	FlyBase:FBrf0246888		parent_term		
PI2	FBbt:00048356	adult neurosecretory cell of pars intercerebralis	FlyBase:FBrf0246888		parent_term		
PI3	FBbt:00048356	adult neurosecretory cell of pars intercerebralis	FlyBase:FBrf0246888		parent_term		
PLP001	FBbt:20001501	adult posterior lateral protocerebrum neuron 001					
PLP002	FBbt:20001502	adult posterior lateral protocerebrum neuron 002					
PLP003	FBbt:20001503	adult posterior lateral protocerebrum neuron 003					
PLP004	FBbt:20001504	adult posterior lateral protocerebrum neuron 004					
PLP005	FBbt:20001505	adult posterior lateral protocerebrum neuron 005					
PLP006	FBbt:20001506	adult posterior lateral protocerebrum neuron 006					
PLP007	FBbt:20001507	adult posterior lateral protocerebrum neuron 007					
PLP008	FBbt:20001508	adult posterior lateral protocerebrum neuron 008					
PLP009	FBbt:20001509	adult posterior lateral protocerebrum neuron 009					
PLP010	FBbt:20001510	adult posterior lateral protocerebrum neuron 010					
PLP011	FBbt:20001511	adult posterior lateral protocerebrum neuron 011					
PLP012	FBbt:20001512	adult posterior lateral protocerebrum neuron 012					
PLP013	FBbt:20001513	adult posterior lateral protocerebrum neuron 013					
PLP014	FBbt:20001514	adult posterior lateral protocerebrum neuron 014					
PLP015	FBbt:20001515	adult posterior lateral protocerebrum neuron 015					
PLP016	FBbt:20001516	adult posterior lateral protocerebrum neuron 016					
PLP017	FBbt:20001517	adult posterior lateral protocerebrum neuron 017					
PLP018	FBbt:20001518	adult posterior lateral protocerebrum neuron 018					
PLP019	FBbt:20001519	adult posterior lateral protocerebrum neuron 019					
PLP020	FBbt:20001520	adult posterior lateral protocerebrum neuron 020					
PLP021	FBbt:20001521	adult posterior lateral protocerebrum neuron 021					
PLP022	FBbt:20001522	adult posterior lateral protocerebrum neuron 022					
PLP023	FBbt:20001523	adult posterior lateral protocerebrum neuron 023					
PLP024	FBbt:20001524	adult posterior lateral protocerebrum neuron 024					
PLP025	FBbt:20001525	adult posterior lateral protocerebrum neuron 025					
PLP026	FBbt:20001526	adult posterior lateral protocerebrum neuron 026					
PLP027	FBbt:20001527	adult posterior lateral protocerebrum neuron 027					
PLP028	FBbt:20001528	adult posterior lateral protocerebrum neuron 028					
PLP029	FBbt:20001529	adult posterior lateral protocerebrum neuron 029					
PLP030	FBbt:20001530	adult posterior lateral protocerebrum neuron 030					
PLP031	FBbt:20001531	adult posterior lateral protocerebrum neuron 031					
PLP032	FBbt:20001532	adult posterior lateral protocerebrum neuron 032					
PLP033	FBbt:20001533	adult posterior lateral protocerebrum neuron 033					
PLP034	FBbt:20001534	adult posterior lateral protocerebrum neuron 034					
PLP035	FBbt:20001535	adult posterior lateral protocerebrum neuron 035					
PLP036	FBbt:20001536	adult posterior lateral protocerebrum neuron 036					
PLP037	FBbt:20001537	adult posterior lateral protocerebrum neuron 037					
PLP038	FBbt:20001538	adult posterior lateral protocerebrum neuron 038					
PLP039	FBbt:20001539	adult posterior lateral protocerebrum neuron 039					
PLP040	FBbt:20001540	adult posterior lateral protocerebrum neuron 040					
PLP041	FBbt:20001541	adult posterior lateral protocerebrum neuron 041					
PLP042_a	FBbt:20001542	adult posterior lateral protocerebrum neuron 042					
PLP042_b	FBbt:20001542	adult posterior lateral protocerebrum neuron 042					
PLP042_c	FBbt:20001542	adult posterior lateral protocerebrum neuron 042					
PLP043	FBbt:20001543	adult posterior lateral protocerebrum neuron 043					
PLP044	FBbt:20001544	adult posterior lateral protocerebrum neuron 044					
PLP045	FBbt:20001545	adult posterior lateral protocerebrum neuron 045					
PLP046_a	FBbt:20001546	adult posterior lateral protocerebrum neuron 046					
PLP046_b	FBbt:20001546	adult posterior lateral protocerebrum neuron 046					
PLP047	FBbt:20001547	adult posterior lateral protocerebrum neuron 047					
PLP048	FBbt:20001548	adult posterior lateral protocerebrum neuron 048					
PLP049	FBbt:20001549	adult posterior lateral protocerebrum neuron 049					
PLP050	FBbt:20001550	adult posterior lateral protocerebrum neuron 050					
PLP051	FBbt:20001551	adult posterior lateral protocerebrum neuron 051					
PLP052	FBbt:20001552	adult posterior lateral protocerebrum neuron 052					
PLP053	FBbt:20001553	adult posterior lateral protocerebrum neuron 053					
PLP054	FBbt:20001554	adult posterior lateral protocerebrum neuron 054					
PLP055	FBbt:20001555	adult posterior lateral protocerebrum neuron 055					
PLP056	FBbt:20001556	adult posterior lateral protocerebrum neuron 056					
PLP057	FBbt:20001557	adult posterior lateral protocerebrum neuron 057					
PLP058	FBbt:20001558	adult posterior lateral protocerebrum neuron 058					
PLP059	FBbt:20001559	adult posterior lateral protocerebrum neuron 059					
PLP060	FBbt:20001560	adult posterior lateral protocerebrum neuron 060					
PLP061	FBbt:20001561	adult posterior lateral protocerebrum neuron 061					
PLP062	FBbt:20001562	adult posterior lateral protocerebrum neuron 062					
PLP063	FBbt:20001563	adult posterior lateral protocerebrum neuron 063					
PLP064_a	FBbt:20001564	adult posterior lateral protocerebrum neuron 064					
PLP064_b	FBbt:20001564	adult posterior lateral protocerebrum neuron 064					
PLP065	FBbt:20001565	adult posterior lateral protocerebrum neuron 065					
PLP066	FBbt:20001566	adult posterior lateral protocerebrum neuron 066					
PLP067	FBbt:20001567	adult posterior lateral protocerebrum neuron 067					
PLP068	FBbt:20001568	adult posterior lateral protocerebrum neuron 068					
PLP069	FBbt:20001569	adult posterior lateral protocerebrum neuron 069					
PLP070	FBbt:20001570	adult posterior lateral protocerebrum neuron 070					
PLP071	FBbt:20001571	adult posterior lateral protocerebrum neuron 071					
PLP072	FBbt:20001572	adult posterior lateral protocerebrum neuron 072					
PLP073	FBbt:20001573	adult posterior lateral protocerebrum neuron 073					
PLP074	FBbt:20001574	adult posterior lateral protocerebrum neuron 074					
PLP075	FBbt:20001575	adult posterior lateral protocerebrum neuron 075					
PLP076	FBbt:20001576	adult posterior lateral protocerebrum neuron 076					
PLP077	FBbt:20001577	adult posterior lateral protocerebrum neuron 077					
PLP078	FBbt:20001578	adult posterior lateral protocerebrum neuron 078					
PLP079	FBbt:20001579	adult posterior lateral protocerebrum neuron 079					
PLP080	FBbt:20001580	adult posterior lateral protocerebrum neuron 080					
PLP081	FBbt:20001581	adult posterior lateral protocerebrum neuron 081					
PLP082	FBbt:20001582	adult posterior lateral protocerebrum neuron 082					
PLP083	FBbt:20001583	adult posterior lateral protocerebrum neuron 083					
PLP084	FBbt:20001584	adult posterior lateral protocerebrum neuron 084					
PLP085	FBbt:20001585	adult posterior lateral protocerebrum neuron 085					
PLP086	FBbt:20001586	adult posterior lateral protocerebrum neuron 086					
PLP087	FBbt:20001587	adult posterior lateral protocerebrum neuron 087					
PLP088	FBbt:20001588	adult posterior lateral protocerebrum neuron 088					
PLP089	FBbt:20001589	adult posterior lateral protocerebrum neuron 089					
