primary_type	specificity	FBbt_id	FBbt_name	references
PLP073		FBbt:20001573	adult posterior lateral protocerebrum neuron 073	
PLP075		FBbt:20001575	adult posterior lateral protocerebrum neuron 075	
PLP078		FBbt:20001578	adult posterior lateral protocerebrum neuron 078	
PLP079		FBbt:20001579	adult posterior lateral protocerebrum neuron 079	
PLP081		FBbt:20001581	adult posterior lateral protocerebrum neuron 081	
PLP084		FBbt:20001584	adult posterior lateral protocerebrum neuron 084	
PLP086a	parent_term	FBbt:20001586	adult posterior lateral protocerebrum neuron 086	
PLP086b	parent_term	FBbt:20001586	adult posterior lateral protocerebrum neuron 086	
PLP087a	parent_term	FBbt:20001587	adult posterior lateral protocerebrum neuron 087	
PLP087b	parent_term	FBbt:20001587	adult posterior lateral protocerebrum neuron 087	
PLP089b	parent_term	FBbt:20001589	adult posterior lateral protocerebrum neuron 089	
PLP092		FBbt:20001592	adult posterior lateral protocerebrum neuron 092	
PLP093		FBbt:20001593	adult posterior lateral protocerebrum neuron 093	
PLP094		FBbt:20001594	adult posterior lateral protocerebrum neuron 094	
PLP095		FBbt:20001595	adult posterior lateral protocerebrum neuron 095	
PLP096		FBbt:20001596	adult posterior lateral protocerebrum neuron 096	
PLP097		FBbt:20001597	adult posterior lateral protocerebrum neuron 097	
PLP099		FBbt:20001599	adult posterior lateral protocerebrum neuron 099	
PLP100		FBbt:20001600	adult posterior lateral protocerebrum neuron 100	
PLP101		FBbt:20001601	adult posterior lateral protocerebrum neuron 101	
PLP103a	parent_term	FBbt:20001603	adult posterior lateral protocerebrum neuron 103	
PLP103b	parent_term	FBbt:20001603	adult posterior lateral protocerebrum neuron 103	
PLP103c	parent_term	FBbt:20001603	adult posterior lateral protocerebrum neuron 103	
PLP104		FBbt:20001604	adult posterior lateral protocerebrum neuron 104	
PLP106		FBbt:20001606	adult posterior lateral protocerebrum neuron 106	
PLP108		FBbt:20001608	adult posterior lateral protocerebrum neuron 108	
PLP109		FBbt:20001609	adult posterior lateral protocerebrum neuron 109	
PLP113		FBbt:20001613	adult posterior lateral protocerebrum neuron 113	
PLP114		FBbt:20001614	adult posterior lateral protocerebrum neuron 114	
PLP115_a	parent_term	FBbt:20001615	adult posterior lateral protocerebrum neuron 115	
PLP115_b	parent_term	FBbt:20001615	adult posterior lateral protocerebrum neuron 115	
PLP116		FBbt:20001616	adult posterior lateral protocerebrum neuron 116	
PLP119		FBbt:20001619	adult posterior lateral protocerebrum neuron 119	
PLP120		FBbt:20001620	adult posterior lateral protocerebrum neuron 120	
PLP121		FBbt:20001621	adult posterior lateral protocerebrum neuron 121	
PLP122		FBbt:20001622	adult posterior lateral protocerebrum neuron 122	
PLP123		FBbt:20001623	adult posterior lateral protocerebrum neuron 123	
PLP124		FBbt:20001624	adult posterior lateral protocerebrum neuron 124	
PLP128		FBbt:20001628	adult posterior lateral protocerebrum neuron 128	
PLP129		FBbt:20001629	adult posterior lateral protocerebrum neuron 129	
PLP130		FBbt:20001630	adult posterior lateral protocerebrum neuron 130	
PLP131		FBbt:20001631	adult posterior lateral protocerebrum neuron 131	
PLP132		FBbt:20001632	adult posterior lateral protocerebrum neuron 132	
PLP139		FBbt:20001639	adult posterior lateral protocerebrum neuron 139	
PLP141		FBbt:20001641	adult posterior lateral protocerebrum neuron 141	
PLP142		FBbt:20001642	adult posterior lateral protocerebrum neuron 142	
PLP143		FBbt:20001643	adult posterior lateral protocerebrum neuron 143	
PLP144		FBbt:20001644	adult posterior lateral protocerebrum neuron 144	
PLP148		FBbt:20001648	adult posterior lateral protocerebrum neuron 148	
PLP149		FBbt:20001649	adult posterior lateral protocerebrum neuron 149	
PLP150a	parent_term	FBbt:20001650	adult posterior lateral protocerebrum neuron 150	
PLP150b	parent_term	FBbt:20001650	adult posterior lateral protocerebrum neuron 150	
PLP150c	parent_term	FBbt:20001650	adult posterior lateral protocerebrum neuron 150	
PLP154		FBbt:20001654	adult posterior lateral protocerebrum neuron 154	
PLP155		FBbt:20001655	adult posterior lateral protocerebrum neuron 155	
PLP156		FBbt:20001656	adult posterior lateral protocerebrum neuron 156	
PLP158		FBbt:20001658	adult posterior lateral protocerebrum neuron 158	
PLP159		FBbt:20001659	adult posterior lateral protocerebrum neuron 159	
PLP160		FBbt:20001660	adult posterior lateral protocerebrum neuron 160	
PLP161		FBbt:20001661	adult posterior lateral protocerebrum neuron 161	
PLP162		FBbt:20001662	adult posterior lateral protocerebrum neuron 162	
PLP163		FBbt:20001663	adult posterior lateral protocerebrum neuron 163	
PLP164		FBbt:20001664	adult posterior lateral protocerebrum neuron 164	
PLP165		FBbt:20001665	adult posterior lateral protocerebrum neuron 165	
PLP169		FBbt:20001669	adult posterior lateral protocerebrum neuron 169	
PLP170		FBbt:20001670	adult posterior lateral protocerebrum neuron 170	
PLP171		FBbt:20001671	adult posterior lateral protocerebrum neuron 171	
PLP172		FBbt:20001672	adult posterior lateral protocerebrum neuron 172	
PLP173		FBbt:20001673	adult posterior lateral protocerebrum neuron 173	
PLP174		FBbt:20001674	adult posterior lateral protocerebrum neuron 174	
PLP175		FBbt:20001675	adult posterior lateral protocerebrum neuron 175	
PLP177		FBbt:20001677	adult posterior lateral protocerebrum neuron 177	
PLP178		FBbt:20001678	adult posterior lateral protocerebrum neuron 178	
PLP180		FBbt:20001680	adult posterior lateral protocerebrum neuron 180	
PLP181		FBbt:20001681	adult posterior lateral protocerebrum neuron 181	
PLP182		FBbt:20001682	adult posterior lateral protocerebrum neuron 182	
PLP185		FBbt:20001685	adult posterior lateral protocerebrum neuron 185	
PLP187		FBbt:20001687	adult posterior lateral protocerebrum neuron 187	
PLP188		FBbt:20001688	adult posterior lateral protocerebrum neuron 188	
PLP190		FBbt:20001690	adult posterior lateral protocerebrum neuron 190	
PLP191a	parent_term	FBbt:20001691	adult posterior lateral protocerebrum neuron 191	
PLP191b	parent_term	FBbt:20001691	adult posterior lateral protocerebrum neuron 191	
PLP196		FBbt:20001696	adult posterior lateral protocerebrum neuron 196	
PLP197		FBbt:20001697	adult posterior lateral protocerebrum neuron 197	
PLP198		FBbt:20001698	adult posterior lateral protocerebrum neuron 198	
PLP199		FBbt:20001699	adult posterior lateral protocerebrum neuron 199	
PLP208		FBbt:20001708	adult posterior lateral protocerebrum neuron 208	
PLP209		FBbt:20001709	adult posterior lateral protocerebrum neuron 209	
PLP211		FBbt:20001711	adult posterior lateral protocerebrum neuron 211	
PLP213		FBbt:20001713	adult posterior lateral protocerebrum neuron 213	
PLP214		FBbt:20001714	adult posterior lateral protocerebrum neuron 214	
PLP215		FBbt:20001715	adult posterior lateral protocerebrum neuron 215	
PLP216		FBbt:20001716	adult posterior lateral protocerebrum neuron 216	
PLP217		FBbt:20001717	adult posterior lateral protocerebrum neuron 217	
PLP218		FBbt:20001718	adult posterior lateral protocerebrum neuron 218	
PLP221		FBbt:20001721	adult posterior lateral protocerebrum neuron 221	
PLP222		FBbt:20001722	adult posterior lateral protocerebrum neuron 222	
PLP223		FBbt:20001723	adult posterior lateral protocerebrum neuron 223	
PLP228		FBbt:20001728	adult posterior lateral protocerebrum neuron 228	
PLP229		FBbt:20001729	adult posterior lateral protocerebrum neuron 229	
PLP230		FBbt:20001730	adult posterior lateral protocerebrum neuron 230	
PLP231		FBbt:20001731	adult posterior lateral protocerebrum neuron 231	
PLP232		FBbt:20001732	adult posterior lateral protocerebrum neuron 232	
PLP234		FBbt:20001734	adult posterior lateral protocerebrum neuron 234	
PLP237		FBbt:20001737	adult posterior lateral protocerebrum neuron 237	
PLP239		FBbt:20001739	adult posterior lateral protocerebrum neuron 239	
PLP241		FBbt:20001741	adult posterior lateral protocerebrum neuron 241	
PLP242		FBbt:20001742	adult posterior lateral protocerebrum neuron 242	
PLP243		FBbt:20001743	adult posterior lateral protocerebrum neuron 243	
PLP245		FBbt:20001745	adult posterior lateral protocerebrum neuron 245	
PLP246		FBbt:20001746	adult posterior lateral protocerebrum neuron 246	
PLP247		FBbt:20001747	adult posterior lateral protocerebrum neuron 247	
PLP248		FBbt:20001748	adult posterior lateral protocerebrum neuron 248	
PLP249		FBbt:20001749	adult posterior lateral protocerebrum neuron 249	
PLP250		FBbt:20001750	adult posterior lateral protocerebrum neuron 250	
PLP251		FBbt:20001751	adult posterior lateral protocerebrum neuron 251	
PLP252		FBbt:20001752	adult posterior lateral protocerebrum neuron 252	
PLP254		FBbt:20001754	adult posterior lateral protocerebrum neuron 254	
Pm01	parent_term	FBbt:00003833	proximal medullary amacrine neuron Pm1	FlyBase:FBrf0262545
Pm02	parent_term	FBbt:00003833	proximal medullary amacrine neuron Pm1	FlyBase:FBrf0262545
Pm03	parent_term	FBbt:00003835	proximal medullary amacrine neuron Pm2	FlyBase:FBrf0262545
Pm04		FBbt:20007262	proximal medullary amacrine neuron Pm10	FlyBase:FBrf0262545
Pm05		FBbt:00111282	proximal medullary amacrine neuron Pm4	FlyBase:FBrf0262545
Pm06	parent_term	FBbt:00003833	proximal medullary amacrine neuron Pm1	FlyBase:FBrf0262545
Pm07		FBbt:00003834	proximal medullary amacrine neuron Pm1a	FlyBase:FBrf0262545
Pm08	parent_term	FBbt:00003835	proximal medullary amacrine neuron Pm2	FlyBase:FBrf0262545
Pm09		FBbt:00110066	proximal medullary amacrine neuron Pm3	FlyBase:FBrf0262545
Pm1		FBbt:00003833	proximal medullary amacrine neuron Pm1	FlyBase:FBrf0262545
Pm10		FBbt:00003840	medulla tangential neuron Mt4	FlyBase:FBrf0262545
Pm11		FBbt:20007265	proximal medullary amacrine neuron Pm7	FlyBase:FBrf0262545
Pm12		FBbt:20007242	proximal medullary amacrine neuron Pm11	FlyBase:FBrf0262545
Pm13		FBbt:20011495	adult proximal medulla intrinsic neuron Pm13	FlyBase:FBrf0262545
Pm14		FBbt:20011494	adult proximal medulla intrinsic neuron Pm12	FlyBase:FBrf0262545
pMP5-pCd2	parent_term	FBbt:00110501	adult fruitless pMP-b (female) neuron	
PPL101		FBbt:00100243	mushroom body pedunculus-medial lobe arborizing neuron 1	
PPL102		FBbt:00111025	dopaminergic PPL1 neuron 2	
PPL103		FBbt:00100241	mushroom body medial-vertical lobe arborizing neuron 1	
PPL104		FBbt:00110321	MB-alpha' neuron of the dopaminergic PPL1 cluster	
PPL105		FBbt:00100236	mushroom body vertical lobe arborizing neuron 1	
PPL106		FBbt:00110320	MB-alpha neuron of the dopaminergic PPL1 cluster	
PPL107	parent_term	FBbt:00100219	dopaminergic PPL1 neuron	
PPL108	parent_term	FBbt:00100219	dopaminergic PPL1 neuron	
PPL201		FBbt:00048255	LH-CA neuron of the dopaminergic PPL2ab cluster	
PPL202		FBbt:00048254	vLH-CA neuron of the dopaminergic PPL2ab cluster	
PPL203		FBbt:00048253	SLP neuron of the dopaminergic PPL2ab cluster	
PPL204	parent_term	FBbt:00100220	dopaminergic PPL2ab neuron	
PPM1201	parent_term	FBbt:00100216	dopaminergic PPM1 neuron	
PPM1202	parent_term	FBbt:00100216	dopaminergic PPM1 neuron	
PPM1203	parent_term	FBbt:00100216	dopaminergic PPM1 neuron	
PPM1204		FBbt:20001894	adult posterior slope neuron 139	
PPM1205	parent_term	FBbt:00100216	dopaminergic PPM1 neuron	
PS001		FBbt:20001756	adult posterior slope neuron 001	
PS002		FBbt:20001757	adult posterior slope neuron 002	
PS004a	parent_term	FBbt:20001759	adult posterior slope neuron 004	
PS004b	parent_term	FBbt:20001759	adult posterior slope neuron 004	
PS005		FBbt:20001760	adult posterior slope neuron 005	
PS007		FBbt:20001762	adult posterior slope neuron 007	
PS008		FBbt:20001763	adult posterior slope neuron 008	
PS010		FBbt:20001765	adult posterior slope neuron 010	
PS011		FBbt:20001766	adult posterior slope neuron 011	
PS013		FBbt:20001768	adult posterior slope neuron 013	
PS018a	parent_term	FBbt:20001773	adult posterior slope neuron 018	
PS018b	parent_term	FBbt:20001773	adult posterior slope neuron 018	
PS019		FBbt:20001774	adult posterior slope neuron 019	
PS020		FBbt:20001775	adult posterior slope neuron 020	
PS021		FBbt:20001776	adult posterior slope neuron 021	
PS022		FBbt:20001777	adult posterior slope neuron 022	
PS023a	parent_term	FBbt:20001778	adult posterior slope neuron 023	
PS023b	parent_term	FBbt:20001778	adult posterior slope neuron 023	
PS025		FBbt:20001780	adult posterior slope neuron 025	
PS026		FBbt:20001781	adult posterior slope neuron 026	
PS027		FBbt:20001782	adult posterior slope neuron 027	
PS029		FBbt:20001784	adult posterior slope neuron 029	
PS030		FBbt:20001785	adult posterior slope neuron 030	
PS031		FBbt:20001786	adult posterior slope neuron 031	
PS034		FBbt:20001789	adult posterior slope neuron 034	
PS037		FBbt:20001792	adult posterior slope neuron 037	
PS038a	parent_term	FBbt:20001793	adult posterior slope neuron 038	
PS038b	parent_term	FBbt:20001793	adult posterior slope neuron 038	
PS041		FBbt:20001796	adult posterior slope neuron 041	
PS046		FBbt:20001801	adult posterior slope neuron 046	
PS047a	parent_term	FBbt:20001802	adult posterior slope neuron 047	
PS047b	parent_term	FBbt:20001802	adult posterior slope neuron 047	
PS048a	parent_term	FBbt:20001803	adult posterior slope neuron 048	
PS048b	parent_term	FBbt:20001803	adult posterior slope neuron 048	
PS049		FBbt:20001804	adult posterior slope neuron 049	
PS050		FBbt:20001805	adult posterior slope neuron 050	
PS051		FBbt:20001806	adult posterior slope neuron 051	
PS052		FBbt:20001807	adult posterior slope neuron 052	
PS053		FBbt:20001808	adult posterior slope neuron 053	
PS054		FBbt:20001809	adult posterior slope neuron 054	
PS055		FBbt:20001810	adult posterior slope neuron 055	
PS057		FBbt:20001812	adult posterior slope neuron 057	
PS058		FBbt:20001813	adult posterior slope neuron 058	
PS059		FBbt:20001814	adult posterior slope neuron 059	
PS061		FBbt:20001816	adult posterior slope neuron 061	
PS062		FBbt:20001817	adult posterior slope neuron 062	
PS063		FBbt:20001818	adult posterior slope neuron 063	
PS065		FBbt:20001820	adult posterior slope neuron 065	
PS068		FBbt:20001823	adult posterior slope neuron 068	
PS074		FBbt:20001829	adult posterior slope neuron 074	
PS076		FBbt:20001831	adult posterior slope neuron 076	
PS078		FBbt:20001833	adult bilateral LPT cell recurrent neuron	
PS080		FBbt:20001835	adult posterior slope neuron 080	
PS081		FBbt:20001836	adult posterior slope neuron 081	
PS082a	parent_term	FBbt:20001837	adult posterior slope neuron 082	
PS082b	parent_term	FBbt:20001837	adult posterior slope neuron 082	
PS083a	parent_term	FBbt:20001838	adult posterior slope neuron 083	
PS083b	parent_term	FBbt:20001838	adult posterior slope neuron 083	
PS086		FBbt:20001841	adult posterior slope neuron 086	
PS087		FBbt:20001842	adult posterior slope neuron 087	
PS088		FBbt:20001843	adult posterior slope neuron 088	
PS089		FBbt:20001844	adult posterior slope neuron 089	
PS090a	parent_term	FBbt:20001845	adult posterior slope neuron 090	
PS090b	parent_term	FBbt:20001845	adult posterior slope neuron 090	
PS091		FBbt:20001846	adult posterior slope neuron 091	
PS092		FBbt:20001847	adult posterior slope neuron 092	
PS093		FBbt:20001848	adult posterior slope neuron 093	
PS094a	parent_term	FBbt:20001849	adult posterior slope neuron 094	
PS094b	parent_term	FBbt:20001849	adult posterior slope neuron 094	
PS095		FBbt:20001850	adult posterior slope neuron 095	
PS096		FBbt:20001851	adult posterior slope neuron 096	
PS097		FBbt:20001852	adult posterior slope neuron 097	
PS098		FBbt:20001853	adult posterior slope neuron 098	
PS099a	parent_term	FBbt:20001854	adult posterior slope neuron 099	
PS099b	parent_term	FBbt:20001854	adult posterior slope neuron 099	
PS100		FBbt:20001855	adult posterior slope neuron 100	
PS106		FBbt:20001861	adult posterior slope neuron 106	
PS107		FBbt:20001862	adult posterior slope neuron 107	
PS108		FBbt:20001863	adult posterior slope neuron 108	
PS109		FBbt:20001864	adult posterior slope neuron 109	
PS112		FBbt:20001867	adult posterior slope neuron 112	
PS114		FBbt:20001869	adult posterior slope neuron 114	
PS115		FBbt:20001870	adult posterior slope neuron 115	
PS116		FBbt:20001871	adult posterior slope neuron 116	
PS117a	parent_term	FBbt:20001872	adult posterior slope neuron 117	
PS117b	parent_term	FBbt:20001872	adult posterior slope neuron 117	
PS118		FBbt:20001873	adult posterior slope neuron 118	
PS124		FBbt:20001879	adult posterior slope neuron 124	
PS126		FBbt:20001881	adult posterior slope neuron 126	
PS127		FBbt:20001882	adult posterior slope neuron 127	
PS137		FBbt:20001892	adult posterior slope neuron 137	
PS138		FBbt:20001893	adult posterior slope neuron 138	
PS140		FBbt:20001895	adult posterior slope neuron 140	
PS141		FBbt:20001896	adult posterior slope neuron 141	
PS142a	parent_term	FBbt:20001897	adult posterior slope neuron 142	
PS142b	parent_term	FBbt:20001897	adult posterior slope neuron 142	
PS143		FBbt:20001898	adult posterior slope neuron 143	
PS146		FBbt:20001901	adult posterior slope neuron 146	
PS150		FBbt:20001905	adult posterior slope neuron 150	
PS153		FBbt:20001908	adult posterior slope neuron 153	
PS156		FBbt:20001911	adult posterior slope neuron 156	
PS157		FBbt:20001912	adult posterior slope neuron 157	
PS158		FBbt:20001913	adult posterior slope neuron 158	
PS159		FBbt:20001914	adult posterior slope neuron 159	
PS160		FBbt:20001915	adult posterior slope neuron 160	
PS161		FBbt:20001916	adult posterior slope neuron 161	
PS164		FBbt:20001919	adult posterior slope neuron 164	
PS170		FBbt:20001925	adult posterior slope neuron 170	
PS171		FBbt:20001926	adult posterior slope neuron 171	
PS172		FBbt:20001927	adult posterior slope neuron 172	
PS173		FBbt:20001928	adult posterior slope neuron 173	
PS174		FBbt:20001929	adult posterior slope neuron 174	
PS175		FBbt:20001930	adult posterior slope neuron 175	
PS176		FBbt:20001931	adult posterior slope neuron 176	
PS177		FBbt:20001932	adult posterior slope neuron 177	
PS178		FBbt:20001933	adult posterior slope neuron 178	
PS180		FBbt:20001935	adult posterior slope neuron 180	
PS181		FBbt:20001936	adult posterior slope neuron 181	
PS182		FBbt:20001937	adult posterior slope neuron 182	
PS183		FBbt:20001938	adult posterior slope neuron 183	
PS184		FBbt:20001939	adult posterior slope neuron 184	
PS185a	parent_term	FBbt:20001940	adult posterior slope neuron 185	
PS185b	parent_term	FBbt:20001940	adult posterior slope neuron 185	
PS186		FBbt:20001941	adult posterior slope neuron 186	
PS187		FBbt:20001942	adult posterior slope neuron 187	
PS188a	parent_term	FBbt:20001943	adult posterior slope neuron 188	
PS188b	parent_term	FBbt:20001943	adult posterior slope neuron 188	
PS188c	parent_term	FBbt:20001943	adult posterior slope neuron 188	
PS191a	parent_term	FBbt:20001946	adult posterior slope neuron 191	
PS191b	parent_term	FBbt:20001946	adult posterior slope neuron 191	
PS192		FBbt:20001947	adult posterior slope neuron 192	
PS193a	parent_term	FBbt:20001948	adult posterior slope neuron 193	
PS193b	parent_term	FBbt:20001948	adult posterior slope neuron 193	
PS193c	parent_term	FBbt:20001948	adult posterior slope neuron 193	
PS194		FBbt:20001949	adult posterior slope neuron 194	
PS196a	parent_term	FBbt:20001951	adult posterior slope neuron 196	
PS196b	parent_term	FBbt:20001951	adult posterior slope neuron 196	
PS198		FBbt:20001953	adult posterior slope neuron 198	
